id,idade,renda,nota,cidade_Belo Horizonte,cidade_Desconhecido,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,categoria_A,categoria_B,feedback_Bom,feedback_Desconhecido,feedback_Regular,feedback_Ruim
1485,43.0,9175.62,1.8,False,False,False,False,True,True,False,True,False,False,False
1486,16.0,9089.12,6.1,False,False,True,False,False,True,False,False,False,True,False
1487,68.0,7200.74,5.9,False,False,False,True,False,True,False,True,False,False,False
1488,63.0,5342.06,0.7,True,False,False,False,False,True,False,False,False,True,False
1489,17.0,4687.91,4.3,False,False,False,False,True,True,False,False,False,True,False
1490,37.0,7288.88,4.2,True,False,False,False,False,False,True,False,False,False,True
1491,25.0,10636.16,7.1,False,False,False,True,False,False,True,True,False,False,False
1492,27.0,11362.37,7.1,True,False,False,False,False,False,True,False,False,False,True
1493,32.0,12228.24,3.2,False,False,False,True,False,True,False,True,False,False,False
1494,38.0,9503.49,3.0,False,False,True,False,False,True,False,False,False,True,False
1495,53.0,5461.87,3.9,False,False,True,False,False,True,False,False,False,False,True
1496,59.0,6188.15,2.9,False,False,True,False,False,True,False,True,False,False,False
1497,45.0,5802.68,0.9,True,False,False,False,False,True,False,True,False,False,False
1498,28.0,9988.31,0.9,False,False,False,False,True,False,True,False,False,True,False
1499,20.0,12331.96,7.6,False,False,False,True,False,True,False,False,False,True,False
1500,21.0,6604.8,7.0,False,False,False,True,False,False,True,False,False,False,True
1501,31.0,6623.77,2.2,False,False,False,True,False,False,True,True,False,False,False
1502,16.0,9351.73,6.8,False,False,False,True,False,True,False,False,False,True,False
1503,49.0,12638.82,1.6,False,False,True,False,False,True,False,True,False,False,False
1504,50.0,5814.25,0.8,True,False,False,False,False,False,True,False,False,False,True
1505,62.0,5942.24,4.8,True,False,False,False,False,False,True,True,False,False,False
1506,59.0,2882.52,7.1,True,False,False,False,False,False,True,True,False,False,False
1507,63.0,6779.35,0.3,False,False,True,False,False,True,False,False,False,True,False
1508,50.0,11174.51,8.1,True,False,False,False,False,True,False,False,False,True,False
1509,19.0,5201.11,4.1,False,False,True,False,False,True,False,True,False,False,False
1510,69.0,4277.09,8.1,False,False,False,False,True,False,True,False,False,False,True
1511,63.0,8822.31,8.0,False,False,True,False,False,False,True,False,False,True,False
1512,28.0,6505.16,4.6,True,False,False,False,False,True,False,False,False,True,False
1513,29.0,9638.74,9.4,False,False,True,False,False,False,True,False,False,True,False
1514,48.0,10471.07,1.5,True,False,False,False,False,True,False,False,False,False,True
1515,61.0,4204.55,2.6,True,False,False,False,False,True,False,False,False,False,True
1516,65.0,5724.82,8.4,False,False,False,True,False,True,False,True,False,False,False
1517,16.0,2015.84,3.1,False,False,False,False,True,True,False,False,False,True,False
1518,63.0,11562.76,9.0,False,False,False,True,False,True,False,False,False,True,False
1519,43.0,1973.44,2.8,False,False,True,False,False,False,True,True,False,False,False
1520,16.0,3974.11,3.7,False,False,False,True,False,False,True,False,False,True,False
1521,36.0,4733.54,9.5,False,False,False,False,True,False,True,False,False,False,True
1522,56.0,3110.13,4.5,True,False,False,False,False,True,False,False,False,False,True
1523,22.0,10731.13,0.6,False,False,False,True,False,False,True,False,False,True,False
1524,27.0,3007.74,6.0,True,False,False,False,False,True,False,True,False,False,False
1525,26.0,2805.8,8.4,False,False,False,False,True,True,False,True,False,False,False
1526,38.0,2123.0,9.1,False,False,False,True,False,True,False,False,False,True,False
1527,63.0,12154.88,2.9,True,False,False,False,False,True,False,False,False,False,True
1528,57.0,2243.9,1.2,False,False,False,True,False,True,False,True,False,False,False
1529,67.0,7170.65,2.3,False,False,False,True,False,False,True,True,False,False,False
1530,20.0,3238.71,4.3,False,False,False,False,True,True,False,False,False,True,False
1531,41.0,2572.95,0.3,False,False,False,True,False,False,False,False,False,True,False
1532,25.0,6225.75,2.0,True,False,False,False,False,True,False,False,False,True,False
1533,25.0,5740.0,9.9,False,False,False,True,False,True,False,False,False,True,False
1534,44.0,8839.36,6.4,False,False,False,False,True,True,False,True,False,False,False
1535,34.0,7020.02,2.8,False,False,False,True,False,False,True,False,False,True,False
1536,52.0,6446.31,2.8,True,False,False,False,False,True,False,False,False,True,False
1537,27.0,12711.42,4.0,False,False,False,False,True,False,True,True,False,False,False
1538,63.0,8728.48,6.2,False,False,False,True,False,False,True,False,False,False,True
1539,56.0,6034.05,5.7,False,True,False,False,False,False,True,False,False,False,True
1540,33.0,12666.14,7.5,False,False,False,True,False,True,False,False,False,False,True
1541,34.0,6907.42,9.6,False,False,True,False,False,False,True,False,False,False,True
1542,26.0,8269.45,2.4,False,False,True,False,False,False,True,True,False,False,False
1543,32.0,3002.96,5.6,False,False,False,True,False,True,False,True,False,False,False
1544,13.0,35243.71,-2.7,False,False,False,False,True,False,True,True,False,False,False
1545,19.0,5377.87,9.1,False,False,False,True,False,True,False,False,False,True,False
1546,49.0,3379.54,0.3,False,False,True,False,False,True,False,False,False,False,True
1547,29.0,11927.15,5.2,False,False,True,False,False,True,False,False,False,True,False
1548,22.0,6783.03,4.6,False,False,False,False,True,True,False,True,False,False,False
1549,59.0,7429.47,2.8,False,False,True,False,False,False,True,False,False,False,True
1550,65.0,7431.33,0.7,False,False,True,False,False,False,True,True,False,False,False
1551,57.0,6356.76,6.4,False,False,True,False,False,False,True,False,False,True,False
1552,57.0,10031.09,1.1,True,False,False,False,False,False,True,True,False,False,False
1553,37.0,9812.64,4.4,False,False,False,False,True,True,False,False,False,True,False
1554,63.0,11379.8,2.1,True,False,False,False,False,True,False,False,False,True,False
1555,45.0,9527.44,9.8,False,False,False,False,True,False,True,False,False,True,False
1556,51.0,10429.74,5.6,False,False,True,False,False,True,False,True,False,False,False
1557,31.0,4193.76,0.5,False,False,True,False,False,False,True,False,False,True,False
1558,20.0,5315.58,5.9,False,False,False,False,True,False,True,False,False,True,False
1559,50.0,3906.79,6.3,False,False,False,True,False,False,True,False,False,False,True
1560,27.0,9145.7,8.4,False,False,False,True,False,True,False,True,False,False,False
1561,28.0,11664.48,0.9,True,False,False,False,False,True,False,True,False,False,False
1562,48.0,12867.9,0.2,False,False,True,False,False,False,True,False,False,True,False
1563,62.0,5713.84,3.2,False,False,True,False,False,True,False,True,False,False,False
1564,17.0,3430.58,3.3,False,False,False,False,True,False,True,False,False,True,False
1565,18.0,7686.62,9.1,False,False,True,False,False,True,False,False,False,True,False
1566,38.0,6163.06,2.7,False,False,False,True,False,True,False,False,False,False,True
1567,36.0,1895.81,3.8,True,False,False,False,False,False,True,False,False,False,True
1568,39.0,1799.22,1.7,True,False,False,False,False,False,True,False,False,True,False
1569,43.0,12106.88,6.5,False,False,False,False,True,True,False,False,False,True,False
1570,42.0,12739.24,4.3,False,False,True,False,False,False,True,True,False,False,False
1571,50.0,2763.07,4.9,False,False,False,False,True,False,True,False,False,False,True
1572,37.0,10169.56,6.6,False,False,True,False,False,True,False,False,False,True,False
1573,46.0,5536.58,4.4,False,False,True,False,False,False,True,False,False,False,True
1574,60.0,3480.01,9.3,False,False,True,False,False,True,False,True,False,False,False
1575,63.0,4846.02,6.7,True,False,False,False,False,False,True,False,False,True,False
1576,55.0,11138.77,0.5,False,False,True,False,False,True,False,True,False,False,False
1577,34.0,6690.72,8.6,True,False,False,False,False,True,False,True,False,False,False
1578,67.0,6250.9,0.3,False,False,False,True,False,True,False,False,False,False,True
1579,39.0,7663.77,1.7,False,False,True,False,False,True,False,False,False,True,False
1580,28.0,10075.38,1.5,False,False,False,False,True,False,True,True,False,False,False
1581,16.0,10844.43,1.1,True,False,False,False,False,False,True,False,False,True,False
1582,51.0,6162.72,8.5,False,False,False,False,True,True,False,False,False,False,True
1583,22.0,3083.46,0.3,True,False,False,False,False,True,False,False,False,False,True
1584,44.0,6950.78,2.0,True,False,False,False,False,True,False,True,False,False,False
1585,52.0,12370.11,5.3,True,False,False,False,False,True,False,False,False,False,True
1586,24.0,7200.74,6.0,False,False,True,False,False,False,True,False,False,True,False
1587,65.0,9790.51,9.5,True,False,False,False,False,True,False,False,False,True,False
1588,24.0,10458.83,2.7,True,False,False,False,False,False,True,False,False,True,False
1589,48.0,5542.17,6.0,False,False,False,True,False,False,True,False,False,True,False
1590,56.0,2635.79,0.8,False,False,False,False,True,True,False,False,False,False,True
1591,31.0,1361.28,2.1,False,False,False,True,False,True,False,False,False,False,True
1592,28.0,7938.36,8.3,True,False,False,False,False,True,False,True,False,False,False
1593,63.0,2885.28,3.4,False,False,False,False,True,True,False,True,False,False,False
1594,55.0,12219.79,3.6,False,False,False,True,False,False,True,False,False,True,False
1595,36.0,12266.22,6.1,False,False,False,False,True,False,True,False,False,True,False
1596,67.0,7160.36,5.6,False,False,True,False,False,False,True,False,False,True,False
1597,46.0,7574.75,3.7,True,False,False,False,False,True,False,False,False,False,True
1598,56.0,6965.64,7.1,False,False,True,False,False,True,False,True,False,False,False
1599,41.0,1452.88,6.6,False,False,False,True,False,False,True,True,False,False,False
1600,40.0,7982.58,6.7,False,False,False,True,False,True,False,True,False,False,False
1601,16.0,6456.79,9.4,False,False,True,False,False,True,False,False,False,False,True
1602,52.0,3570.15,1.4,False,False,True,False,False,True,False,False,False,False,True
1603,41.0,8044.09,7.3,False,False,False,True,False,True,False,False,False,True,False
1604,70.0,2966.18,6.8,True,False,False,False,False,True,False,False,False,True,False
1605,61.0,10794.5,1.6,False,False,False,True,False,False,True,False,False,True,False
1606,38.0,6607.67,5.7,True,False,False,False,False,True,False,False,False,True,False
1607,43.0,11748.83,4.6,False,False,False,False,True,True,False,False,False,True,False
1608,70.0,4911.95,2.6,False,False,False,False,True,False,True,False,False,False,True
1609,43.0,7424.79,1.4,False,False,False,True,False,True,False,True,False,False,False
1610,64.0,2493.77,5.8,True,False,False,False,False,True,False,False,False,True,False
1611,69.0,10485.21,2.0,True,False,False,False,False,False,True,False,False,False,True
1612,25.0,4830.94,0.2,False,False,False,False,True,True,False,False,False,False,True
1613,66.0,8013.45,6.1,False,False,False,False,True,True,False,False,False,True,False
1614,21.0,9518.71,0.0,False,False,True,False,False,False,True,True,False,False,False
1615,68.0,2475.78,9.1,False,False,False,False,True,False,True,False,False,False,True
1616,40.0,7200.74,9.0,False,False,False,True,False,True,False,False,False,True,False
1617,53.0,7134.71,7.9,False,False,False,False,True,False,True,False,False,False,True
1618,23.0,3286.92,9.9,False,False,True,False,False,True,False,False,False,True,False
1619,34.0,7271.9,9.6,False,False,False,True,False,False,True,False,False,False,True
1620,33.0,9020.87,8.3,False,False,False,False,True,True,False,False,False,True,False
1621,65.0,7700.61,9.8,False,False,False,False,True,True,False,False,False,True,False
1622,60.0,6808.79,9.8,True,False,False,False,False,True,False,False,False,True,False
1623,43.0,3347.75,1.7,False,False,False,False,True,False,True,True,False,False,False
1624,61.0,1797.25,3.3,False,False,True,False,False,False,True,True,False,False,False
1625,25.0,12853.56,6.0,False,False,False,True,False,False,True,True,False,False,False
1626,36.0,2393.08,3.1,False,False,True,False,False,True,False,True,False,False,False
1627,43.0,10032.72,3.6,False,False,False,False,True,False,True,False,False,False,True
1628,43.0,4924.28,4.0,False,False,False,True,False,False,True,False,False,False,True
1629,40.0,4894.43,2.9,False,False,False,False,True,False,True,False,False,True,False
1630,43.0,2244.89,1.4,False,False,False,False,True,False,True,False,False,True,False
1631,51.0,12067.52,1.7,False,False,True,False,False,True,False,True,False,False,False
1632,53.0,1901.41,4.9,True,False,False,False,False,True,False,False,False,False,True
1633,29.0,7260.12,3.5,False,False,False,False,True,False,True,True,False,False,False
1634,20.0,1612.05,9.1,False,False,False,False,True,True,False,True,False,False,False
1635,63.0,6368.73,10.0,True,False,False,False,False,True,False,False,False,True,False
1636,23.0,2018.03,2.3,False,False,False,True,False,False,True,False,False,True,False
1637,63.0,4645.48,2.0,False,False,False,True,False,False,True,False,False,False,True
1638,39.0,7175.92,9.1,False,False,False,False,True,True,False,False,True,False,False
1639,63.0,5240.44,8.3,False,False,False,False,True,False,True,True,False,False,False
1640,62.0,2265.11,4.1,False,False,False,True,False,True,False,False,False,True,False
1641,39.0,9268.01,4.3,False,False,False,True,False,False,True,False,False,False,True
1642,59.0,11308.43,1.9,False,False,False,False,True,True,False,False,False,False,True
1643,24.0,4301.8,3.0,False,False,False,True,False,True,False,False,False,False,True
1644,56.0,2831.74,2.0,False,False,False,True,False,False,True,True,False,False,False
1645,43.0,2517.42,4.2,False,False,True,False,False,False,True,False,False,False,True
1646,70.0,2785.91,0.3,True,False,False,False,False,True,False,False,False,False,True
1647,58.0,4962.61,1.3,True,False,False,False,False,False,True,True,False,False,False
1648,62.0,8971.42,2.1,False,False,False,True,False,True,False,True,False,False,False
1649,66.0,2223.53,9.4,False,False,False,True,False,False,True,False,False,True,False
1650,40.0,8294.38,3.5,False,False,False,False,True,True,False,True,False,False,False
1651,18.0,2100.5,1.2,True,False,False,False,False,False,True,False,False,True,False
1652,56.0,10795.89,2.3,False,False,False,False,True,True,False,False,True,False,False
1653,25.0,10609.01,7.4,True,False,False,False,False,False,True,False,False,True,False
1654,58.0,5206.82,0.6,False,False,False,True,False,False,True,True,False,False,False
1655,16.0,4087.27,4.8,False,False,False,False,True,True,False,False,False,True,False
1656,20.0,8949.06,5.5,False,False,False,False,True,True,False,False,False,False,True
1657,50.0,4101.56,3.9,False,False,False,False,True,True,False,False,False,False,True
1658,90.0,692.76,10.1,False,True,False,False,False,True,False,False,False,False,True
1659,41.0,6637.22,5.7,False,False,False,True,False,True,False,True,False,False,False
1660,50.0,9428.59,3.6,False,False,False,True,False,True,False,True,False,False,False
1661,120.0,16198.46,-1.5,False,False,False,True,False,False,True,False,False,True,False
1662,23.0,7819.14,7.9,False,False,False,True,False,True,False,False,False,False,True
1663,57.0,6407.42,9.5,False,False,False,True,False,False,True,False,False,True,False
1664,50.0,2262.44,3.0,True,False,False,False,False,False,True,False,False,False,True
1665,26.0,4944.73,0.6,True,False,False,False,False,True,False,False,False,True,False
1666,58.0,2728.71,1.0,True,False,False,False,False,True,False,True,False,False,False
1667,18.0,9112.66,4.9,False,False,False,True,False,False,True,False,False,True,False
1668,32.0,7667.37,1.5,False,False,False,False,True,True,False,False,False,False,True
1669,16.0,3676.72,4.8,False,False,False,False,True,False,True,True,False,False,False
1670,65.0,7963.97,7.6,False,False,False,False,True,False,True,False,False,False,True
1671,22.0,6848.41,9.6,False,False,False,True,False,False,True,False,False,False,True
1672,49.0,3057.37,6.2,True,False,False,False,False,True,False,False,False,False,True
1673,33.0,5108.77,8.9,False,False,False,True,False,True,False,False,False,False,True
1674,61.0,9287.85,3.5,True,False,False,False,False,True,False,False,False,True,False
1675,45.0,5704.34,8.1,False,False,True,False,False,True,False,True,False,False,False
1676,53.0,1896.5,0.1,False,False,True,False,False,True,False,False,False,False,True
1677,32.0,9178.36,1.4,True,False,False,False,False,False,True,True,False,False,False
1678,65.0,2712.57,6.4,True,False,False,False,False,False,True,False,False,True,False
1679,42.0,4605.4,9.5,True,False,False,False,False,False,True,False,False,False,True
1680,68.0,10697.45,3.3,False,False,True,False,False,False,True,False,False,False,True
1681,43.0,11526.7,8.1,False,False,False,True,False,False,True,True,False,False,False
1682,46.0,1857.98,4.4,True,False,False,False,False,False,True,True,False,False,False
1683,64.0,12583.99,2.1,False,False,True,False,False,False,True,True,False,False,False
1684,45.0,3881.23,0.3,False,False,True,False,False,True,False,True,False,False,False
1685,40.0,6785.92,6.4,False,False,False,False,True,True,False,True,False,False,False
1686,39.0,10646.69,7.1,True,False,False,False,False,True,False,False,False,False,True
1687,22.0,3509.8,0.3,False,False,False,False,True,True,False,False,False,False,True
1688,53.0,12200.31,2.6,False,False,False,False,True,True,False,True,False,False,False
1689,35.0,3760.42,8.2,True,False,False,False,False,True,False,False,False,False,True
1690,52.0,3573.46,8.5,False,False,False,True,False,False,True,True,False,False,False
1691,26.0,10309.26,5.5,False,False,False,False,True,True,False,False,False,True,False
1692,40.0,8767.81,8.9,False,False,True,False,False,True,False,False,False,True,False
1693,63.0,7689.03,6.3,True,False,False,False,False,True,False,True,False,False,False
1694,44.0,2822.13,9.5,False,False,False,True,False,True,False,True,False,False,False
1695,50.0,11802.97,8.6,False,False,False,True,False,False,True,False,False,True,False
1696,46.0,4763.52,7.7,True,False,False,False,False,False,True,True,False,False,False
1697,43.0,2766.22,5.7,True,False,False,False,False,True,False,True,False,False,False
1698,27.0,11998.16,9.1,False,False,False,False,True,True,False,True,False,False,False
1699,25.0,10163.79,5.9,False,False,True,False,False,False,True,False,False,False,True
1700,69.0,4019.92,1.7,False,False,True,False,False,False,True,False,False,False,True
1701,55.0,2229.07,8.1,True,False,False,False,False,True,False,False,False,True,False
1702,61.0,2106.87,5.8,False,False,False,True,False,False,True,True,False,False,False
1703,43.0,6117.48,7.4,True,False,False,False,False,True,False,False,False,True,False
1704,69.0,5483.78,2.1,False,False,True,False,False,False,True,False,False,False,True
1705,32.0,1503.51,4.5,False,False,False,False,True,True,False,True,False,False,False
1706,36.0,9602.85,2.5,False,False,False,True,False,True,False,False,False,True,False
1707,59.0,10706.25,4.2,False,False,True,False,False,True,False,True,False,False,False
1708,35.0,11460.51,6.8,False,False,True,False,False,True,False,False,False,True,False
1709,30.0,6116.81,7.2,False,False,True,False,False,True,False,True,False,False,False
1710,51.0,4052.81,5.7,False,False,False,False,True,False,True,False,False,False,True
1711,58.0,2449.84,6.0,True,False,False,False,False,True,False,False,False,False,True
1712,57.0,12311.48,4.4,False,False,False,False,True,False,False,False,False,True,False
1713,18.0,8290.43,3.0,True,False,False,False,False,True,False,False,False,True,False
1714,21.0,1431.91,7.7,False,False,False,False,True,False,True,True,False,False,False
1715,36.0,7300.22,9.7,True,False,False,False,False,True,False,True,False,False,False
1716,69.0,11806.8,7.2,False,False,False,True,False,False,True,False,False,True,False
1717,47.0,1723.97,1.2,False,False,False,False,True,True,False,False,False,False,True
1718,22.0,10961.63,3.4,False,False,False,True,False,False,True,True,False,False,False
1719,17.0,12979.24,2.5,False,False,False,True,False,False,True,False,False,True,False
1720,21.0,8893.22,6.6,False,False,False,False,True,True,False,False,False,False,True
1721,63.0,4569.65,1.9,True,False,False,False,False,False,True,True,False,False,False
1722,26.0,8574.57,9.4,False,False,False,False,True,True,False,False,False,True,False
1723,27.0,6518.98,6.4,True,False,False,False,False,False,True,True,False,False,False
1724,51.0,6652.37,4.3,True,False,False,False,False,False,True,False,False,True,False
1725,68.0,9010.3,3.6,False,False,False,True,False,False,True,False,False,True,False
1726,21.0,9373.05,5.4,False,False,False,True,False,True,False,True,False,False,False
1727,57.0,8712.21,0.3,False,False,False,False,True,False,True,False,False,True,False
1728,50.0,10822.82,1.8,False,False,False,True,False,False,True,False,False,True,False
1729,16.0,2096.61,3.8,False,False,False,False,True,False,True,False,False,True,False
1730,27.0,4489.79,9.0,True,False,False,False,False,True,False,False,False,True,False
1731,54.0,11941.7,4.3,False,False,False,False,True,False,True,True,False,False,False
1732,51.0,8216.18,0.2,False,False,False,True,False,True,False,False,True,False,False
1733,33.0,11327.78,9.2,True,False,False,False,False,False,True,True,False,False,False
1734,60.0,2562.35,3.7,False,False,False,False,True,False,True,True,False,False,False
1735,52.0,9703.59,4.3,False,False,True,False,False,True,False,False,False,False,True
1736,63.0,6889.4,1.6,True,False,False,False,False,False,True,True,False,False,False
1737,43.0,6180.25,0.2,False,False,False,False,True,False,True,False,False,False,True
1738,38.0,8708.1,3.2,False,False,False,False,True,True,False,False,False,True,False
1739,63.0,11343.33,4.7,False,False,False,False,True,True,False,False,False,False,True
1740,51.0,12967.79,0.7,False,False,True,False,False,False,True,False,False,True,False
1741,38.0,1431.44,1.5,False,False,False,True,False,False,True,False,False,False,True
1742,40.0,9242.44,6.8,True,False,False,False,False,True,False,False,False,True,False
1743,51.0,12036.84,6.4,False,False,False,False,True,False,True,False,False,True,False
1744,25.0,12030.1,7.7,False,False,False,False,True,True,False,True,False,False,False
1745,42.0,7819.02,8.4,True,False,False,False,False,True,False,False,False,False,True
1746,62.0,5663.36,6.7,False,False,True,False,False,False,True,True,False,False,False
1747,51.0,7874.42,0.6,False,False,True,False,False,False,True,False,False,True,False
1748,68.0,4179.06,6.1,False,False,False,True,False,False,True,False,False,False,True
1749,21.0,11450.5,4.8,False,False,True,False,False,True,False,False,False,True,False
1750,60.0,10864.33,3.4,True,False,False,False,False,True,False,False,False,False,True
1751,47.0,10308.45,0.7,False,False,True,False,False,False,True,True,False,False,False
1752,22.0,3800.41,5.0,True,False,False,False,False,False,True,False,False,False,True
1753,39.0,1534.3,6.6,False,False,False,True,False,False,True,True,False,False,False
1754,61.0,2287.21,9.2,False,False,False,False,True,True,False,False,False,True,False
1755,30.0,8838.15,4.8,False,False,False,True,False,True,False,True,False,False,False
1756,30.0,12770.67,5.9,False,False,True,False,False,True,False,False,False,False,True
1757,29.0,1338.22,2.0,False,False,False,True,False,True,False,True,False,False,False
1758,53.0,8243.33,1.9,True,False,False,False,False,True,False,True,False,False,False
1759,47.0,5149.65,8.7,False,False,True,False,False,False,True,False,False,False,True
1760,67.0,9624.53,9.7,True,False,False,False,False,True,False,True,False,False,False
1761,48.0,10472.96,7.0,False,False,True,False,False,True,False,False,False,True,False
1762,31.0,6469.74,9.6,True,False,False,False,False,True,False,False,False,True,False
1763,65.0,9738.48,1.3,True,False,False,False,False,True,False,True,False,False,False
1764,26.0,4612.35,7.0,False,False,False,False,True,False,True,False,False,True,False
1765,22.0,6791.81,2.8,False,False,False,False,True,False,True,True,False,False,False
1766,34.0,12239.07,8.1,False,False,True,False,False,False,True,False,False,False,True
1767,48.0,4602.58,0.3,False,False,True,False,False,True,False,True,False,False,False
1768,27.0,6104.54,4.6,False,False,False,False,True,True,False,False,False,False,True
1769,69.0,6874.05,3.3,False,False,False,True,False,True,False,True,False,False,False
1770,61.0,9129.51,0.5,False,False,False,True,False,True,False,False,False,True,False
1771,21.0,9369.07,5.7,False,False,False,True,False,False,True,True,False,False,False
1772,21.0,4368.62,9.1,False,False,True,False,False,False,True,False,False,True,False
1773,21.0,3257.93,4.2,False,False,True,False,False,True,False,False,False,False,True
1774,63.0,3125.34,1.0,False,False,False,False,True,False,True,True,False,False,False
1775,28.0,3585.96,9.8,True,False,False,False,False,False,True,False,False,False,True
1776,44.0,1842.12,8.9,False,False,True,False,False,True,False,False,False,True,False
1777,48.0,12898.33,0.7,False,False,True,False,False,True,False,False,False,True,False
1778,18.0,5064.29,9.3,False,False,True,False,False,True,False,False,False,False,True
1779,39.0,7200.74,1.0,False,False,False,True,False,True,False,False,False,False,True
1780,35.0,2409.89,9.2,True,False,False,False,False,False,True,False,False,False,True
1781,70.0,8928.55,6.5,False,False,True,False,False,False,True,False,False,False,True
1782,56.0,8836.08,0.4,False,False,False,True,False,False,True,True,False,False,False
1783,33.0,1685.4,3.4,False,False,False,False,True,True,False,True,False,False,False
1784,37.0,6783.75,1.9,False,False,False,True,False,False,True,False,False,True,False
1785,62.0,3043.38,1.0,False,False,True,False,False,False,True,False,False,True,False
1786,54.0,8401.3,5.3,False,False,True,False,False,False,True,False,False,False,True
1787,59.0,11789.79,8.9,False,False,False,False,True,True,False,True,False,False,False
1788,69.0,4957.84,1.8,False,False,False,False,True,True,False,True,False,False,False
1789,62.0,2384.33,1.3,False,False,False,True,False,False,True,False,False,True,False
1790,35.0,5256.0,9.8,True,False,False,False,False,True,False,False,False,True,False
1791,67.0,4695.43,1.7,False,False,False,False,True,False,True,False,False,True,False
1792,65.0,11113.73,3.0,False,False,False,True,False,False,True,False,False,True,False
1793,40.0,3772.19,8.1,True,False,False,False,False,False,True,False,False,False,True
1794,22.0,2871.73,1.7,False,False,False,False,True,True,False,False,False,False,True
1795,56.0,4255.75,8.0,True,False,False,False,False,False,True,False,False,True,False
1796,55.0,11932.69,8.7,False,False,True,False,False,True,False,False,False,False,True
1797,31.0,11756.1,4.3,False,False,True,False,False,False,True,True,False,False,False
1798,27.0,12428.96,4.5,False,False,False,True,False,True,False,False,False,False,True
1799,48.0,3583.98,2.5,False,False,True,False,False,True,False,False,False,True,False
1800,19.0,10445.43,1.4,False,False,True,False,False,False,True,True,False,False,False
1801,43.0,6878.34,3.8,True,False,False,False,False,True,False,False,False,False,True
1802,17.0,9124.58,4.0,False,False,False,True,False,False,True,True,False,False,False
1803,29.0,1952.52,6.6,False,False,False,False,True,True,False,False,False,True,False
1804,60.0,2372.53,2.9,False,False,True,False,False,False,True,False,False,True,False
1805,34.0,6903.83,2.0,True,False,False,False,False,True,False,True,False,False,False
1806,46.0,12011.76,9.7,False,False,False,False,True,False,True,False,False,False,True
1807,33.0,7152.15,4.9,False,False,False,False,True,True,False,True,False,False,False
1808,58.0,6906.8,6.7,False,False,True,False,False,True,False,False,False,True,False
1809,47.0,5568.97,1.4,False,False,False,False,True,True,False,True,False,False,False
1810,67.0,1529.93,6.7,True,False,False,False,False,True,False,True,False,False,False
1811,35.0,6494.23,1.4,True,False,False,False,False,True,False,False,False,False,True
1812,17.0,4521.81,1.9,False,False,False,False,True,True,False,False,False,False,True
1813,27.0,12997.35,1.2,False,True,False,False,False,True,False,False,False,False,True
1814,43.0,11113.38,9.4,False,False,False,True,False,True,False,False,False,True,False
1815,69.0,11584.22,4.1,False,False,False,False,True,False,True,False,False,False,True
1816,67.0,2910.94,6.1,False,False,True,False,False,True,False,True,False,False,False
1817,54.0,12321.17,9.9,False,False,False,True,False,False,True,False,False,True,False
1818,43.0,11217.53,2.4,False,False,True,False,False,False,True,True,False,False,False
1819,67.0,11762.14,9.8,False,False,False,False,True,True,False,False,False,False,True
1820,24.0,8870.76,3.7,True,False,False,False,False,False,True,False,False,True,False
1821,47.0,5067.7,0.7,True,False,False,False,False,False,True,False,False,True,False
1822,31.0,6788.7,9.2,False,False,True,False,False,True,False,False,False,True,False
1823,55.0,8745.72,5.9,False,False,False,False,True,False,True,True,False,False,False
1824,18.0,1413.13,5.4,False,False,False,False,True,True,False,True,False,False,False
1825,48.0,10727.73,8.1,True,False,False,False,False,True,False,False,False,True,False
1826,58.0,11709.18,7.9,True,False,False,False,False,True,False,True,False,False,False
1827,56.0,10622.32,9.1,False,False,False,True,False,False,True,False,False,False,True
1828,65.0,2956.63,6.1,False,False,False,False,True,True,False,False,False,True,False
1829,52.0,2308.02,8.1,False,False,False,True,False,True,False,False,False,False,True
1830,43.0,7089.55,6.4,True,False,False,False,False,True,False,False,False,True,False
1831,42.0,1370.52,2.4,True,False,False,False,False,True,False,True,False,False,False
1832,46.0,9693.47,2.4,False,False,False,False,True,False,True,False,False,True,False
1833,36.0,8382.64,4.4,True,False,False,False,False,False,True,False,False,True,False
1834,63.0,3100.08,1.1,False,False,False,False,True,False,True,False,False,False,True
1835,53.0,8773.46,3.0,True,False,False,False,False,False,True,True,False,False,False
1836,59.0,2809.02,3.6,False,False,False,True,False,True,False,False,False,False,True
1837,4.0,28089.53,-2.3,True,False,False,False,False,True,False,True,False,False,False
1838,49.0,12886.98,0.1,False,False,False,True,False,True,False,True,False,False,False
1839,25.0,7200.74,2.5,False,False,False,True,False,False,True,False,True,False,False
1840,40.0,11080.81,8.5,False,False,False,False,True,True,False,False,False,True,False
1841,117.0,747.0,11.0,False,False,False,True,False,False,True,True,False,False,False
1842,39.0,6038.8,1.8,True,False,False,False,False,False,True,True,False,False,False
1843,60.0,6689.86,4.7,False,False,True,False,False,True,False,False,False,True,False
1844,69.0,4750.71,0.3,False,False,False,False,True,True,False,False,False,False,True
1845,24.0,3369.67,4.1,False,False,True,False,False,True,False,False,False,False,True
1846,65.0,8918.98,1.3,False,False,False,False,True,False,True,False,False,True,False
1847,32.0,8381.34,1.0,False,False,False,True,False,True,False,False,False,False,True
1848,50.0,12124.51,1.9,False,False,False,True,False,True,False,False,True,False,False
1849,29.0,3988.18,8.6,False,False,False,True,False,False,True,False,False,False,True
